,1,2,3,4,5,6,7,8,9,10,11,12
V420,185.9310693,2.614892891,18.83022024,5.436834613,11.56137364,17.11841315,22.95006335,5.300401047,57.08339742,14.61314093,9.787823393,2.281597795
V421,2.966724761,9.292972631,20.17131527,5.840087115,16.24712636,14.27297431,6.2140535,3.529140269,6.273610386,9.143974033,13.12325963,5.292093676
V422,7.833752807,2.280476357,19.88210407,12.56523094,6.399858093,20.11523514,17.07893528,10.04401216,23.14894349,4.840291832,6.170651346,2.940665054
V423,94.15331781,578.5312479,11.02758743,80.50490229,11.0240209,1.111697787,7.51034634,27.03674805,158.8755764,3.16863194,12.70451564,2.665394328
V424,13.09364402,37.18989784,30.5881876,33.93743856,87.07375261,44.76462281,2.771970456,23.21868857,252.3570248,8.037974116,19.02882867,3.373795961
V425,53.84690652,14.58587,10.18326003,3.554408108,20.86131329,11.20793215,8.554558141,23.32415279,15.38504153,3.058371238,7.993704524,10.44851543
V426,89.75874593,8.544030902,23.82583993,4.351712692,76.0919451,28.09259509,29.33978972,10.24278357,25.6517617,6.970860803,19.29672329,4.147411006
V427,375.0009915,26.00074236,6.381757937,4.649294641,173.8089428,19.62382142,4.288180378,46.41302044,15.7077313,18.90624789,49.96169486,6.022073283
V428,231.8779585,361.7991356,3.493404221,32.00326835,4.566362746,19.64839272,8.611343114,4.495080161,9.694063674,81.63436769,25.35463523,6.051605792
V429,26.37394817,31.29667645,19.78422699,7.430583547,27.65343819,10.03564315,3.959890013,4.690452239,54.8000475,15.13771074,5.091127243,4.219159648
V430,21.25613565,60.36402226,18.11850915,30.00962889,61.17106643,32.85367378,5.185831264,38.36794856,38.22146282,53.77097103,5.607693062,7.245817742
V431,78.5235402,10.42891471,12.3023707,4.923682334,41.01638476,17.53560592,7.861074641,10.85420199,81.13890661,4.116400306,4.369455824,7.116494824
V432,74.48521091,41.44571065,42.66760204,4.100963296,123.3790711,12.91369183,1.500747486,2.909019123,2.698215729,10.37523414,2.07552074,102.5626759
V433,14.68907864,166.1329011,24.2741526,60.27572563,21.96060421,19.61762449,5.577758193,15.52345398,32.93024995,4.059436392,20.27924954,24.27626388
V434,3.947864704,1.839511153,10.4830992,2.054750988,2.036078782,11.71904539,7.390861719,6.282051829,7.16758524,2.557850962,3.795547058,4.525669301
V435,3.359428856,1.688184561,14.35475082,6.61146162,5.746339482,14.29030677,3.297098218,8.262545903,3.401939106,3.265744077,23.87145657,2.01756719
V436,25.155374,26.48926138,1.721043483,23.77538018,35.80573935,56.83006165,2.995404472,125.6237934,17.4431377,61.26533069,55.60813897,11.63352889
V437,0.795757362,34.19131405,5.347451257,11.25302352,12.8341659,5.421500458,3.018379286,23.93002207,8.556420282,18.80929459,4.922138045,23.51617499
V438,8.641367052,0.970631681,20.99555784,14.06862101,7.659456666,18.01547021,6.980099952,8.945183438,4.511811766,3.896010653,12.70684085,5.976712857
V439,81.89644277,267.724425,45.15322947,37.78261201,53.44308788,15.96067462,16.06662721,3.857173864,2.171571807,35.86733419,1.379152616,52.80501181
V440,70.41855209,6.020082206,36.78160811,6.606458324,10.4493361,14.35659148,29.38381482,30.01537849,48.44419545,51.7436719,23.17044,8.898390266
V441,10.85804279,1.231733285,19.69973816,27.06829344,3.562977061,30.30306766,10.95330674,2.203391975,4.798469419,3.798355775,75.96802984,19.53163514
V442,4.12294169,2.886483236,11.42200966,5.356247838,2.382877467,18.12227351,5.275300011,20.67821547,5.858470598,5.051856883,17.9283482,17.94580373
V443,6.256185861,0.738826834,10.4885717,1.362817603,1.88787533,14.8378425,26.16626328,10.94215088,3.160392392,9.577763628,7.285049888,4.395673906
V444,324.0205425,24.57948926,12.16525381,7.956065421,68.1389942,19.69743,13.66382166,27.36804244,61.73384543,12.35622333,48.50965544,15.8591269
V445,6.138005848,1.677473734,14.40215883,6.584781982,2.200876872,7.190148954,7.707115923,3.323939325,4.676503846,20.24558201,26.16114821,9.14918149
V446,173.4335953,141.4984323,17.56106872,51.54869394,5.086220507,10.50847423,74.63670586,3.72024263,3.217252688,5.66435594,39.55373119,5.024409964
V447,228.6825547,139.5617055,34.48690765,29.75164085,125.5104123,8.604703248,20.67722154,3.423672612,9.17093098,9.73480157,13.03538816,108.2595319
V448,3.726273334,1.639377963,9.677564605,2.567439951,2.000802904,16.32790508,24.41657002,24.00993311,3.581834247,7.678191193,4.624693805,10.67873774
V449,8.395579011,805.2165161,13.62603623,195.6292064,13.81560244,8.658953378,3.925970867,10.53047219,10.32488184,8.574399265,16.58466672,5.997178209
V450,2.977078957,25.19399908,17.64660165,28.86167721,10.18464305,24.09977424,13.32347607,8.835172965,11.38839769,6.202699965,35.72441336,13.94411265
V451,12.49760375,24.95839858,11.95283463,24.07531294,1.975887091,21.82858242,2.057972208,3.086734043,1.228991595,5.540962256,17.95069509,4.06152774
V452,2.900900895,5.182498418,18.62093165,24.80748598,3.349756718,18.85526374,6.369716557,5.247601464,2.342200718,14.51747808,33.93080115,3.916808061
V453,11.92547295,14.68959605,33.06351952,7.916168365,105.5816583,32.81646011,46.02084127,22.9438694,45.53826351,37.07075953,16.0045991,10.87628468
V454,83.40840624,32.14429987,34.14099542,33.05695284,20.42013613,21.089698,54.32240104,112.0864005,25.73145485,27.31899674,46.42688624,61.02927964
V455,406.1562544,92.32155295,14.57574894,12.22559368,165.1924617,21.16544731,12.10289611,22.65959589,256.9263296,128.4453009,25.88173071,23.36767997
V456,36.76739555,108.8239512,16.68224561,49.59749007,37.61675362,15.4157213,55.44445663,33.74150388,2.3100321,6.427702436,5.023870401,9.211869696
V457,221.2316606,2.382791103,9.754093783,9.506071742,165.536963,15.79729063,86.49703756,8.039300012,129.4864411,26.3747146,28.7198246,17.43818915
V458,2.642073175,6.604150634,16.91940781,10.99951367,20.81678481,8.377598385,10.77378442,15.05426704,12.12895735,4.121292055,6.382356268,20.54763859
V459,11.84291417,17.51416323,11.18124124,27.48114389,6.508707409,46.23854784,4.457773074,95.5923425,122.3918471,57.25705782,19.02064412,7.219687394
V460,8.936930045,58.35785368,40.40818246,46.17443462,56.73768329,36.23429387,4.445485044,83.77944162,26.4164821,8.25159297,60.62667768,201.963436
V461,81.03348797,459.4611977,12.3653134,107.6658269,19.96792615,9.399604796,24.02081578,13.3718354,7.88007332,2.779788779,17.16574399,7.2003224
V462,221.419202,20.03855856,1.892730036,5.247336047,81.44043564,16.36687281,4.38852275,9.496833222,48.88960309,3.524605533,19.61789172,4.159642497
V463,176.6144409,81.03436197,4.329679861,3.886320517,53.24003,19.23268925,12.30502249,8.897041957,128.8166689,26.06089432,31.91846359,21.99471434
V464,2.710254742,1.931290439,12.7660622,1.517107732,12.20630218,17.82362667,15.94438961,44.70343381,4.455321623,3.372873314,1.855115759,19.97464548
V465,4.701420274,52.07973927,11.61652805,9.583811132,51.31707208,18.75561322,4.62530579,36.93277974,12.22081702,6.472312755,12.38298795,14.37770535
V466,3.723754096,2.574475895,4.287675215,0.677965363,8.41279373,4.711039817,2.665323753,7.970485991,6.600769108,6.296354299,2.688430641,4.76710495
V467,383.5289328,374.295567,5.818958369,4.123571244,135.4696021,8.33328481,1.955981502,23.2215628,954.7225044,180.8753073,1.655800661,2.95489912
V468,622.3314667,120.5284014,1.673064094,8.702327515,313.6851262,26.28475338,44.95514807,28.540951,3.722746999,1.987532406,22.53312686,3.280813175
V469,20.73888211,128.8188859,16.93142963,143.3279377,6.276128357,20.65263867,11.06638762,1.594615162,12.34380254,13.22522206,13.71837483,15.84201043
V470,180.9978478,47.12867301,16.87785007,9.937205422,9.5393855,3.641220035,10.61642868,10.75473918,55.85203974,15.68349749,20.6014199,29.18095871
V471,130.6459534,59.58430266,15.89497113,4.742921991,134.8950712,6.600464049,7.131758323,1.242307938,158.1481549,68.38018308,29.34781246,7.476093471
V472,31.72534122,3.620910539,5.316986585,15.29253655,3.330077179,25.73459666,2.931759812,13.27764071,10.5607515,24.57263793,4.712757926,4.031805511
V473,9.105302954,0.484395537,10.9033267,5.218193398,8.037319727,8.156503499,6.05856558,10.22787884,5.514950803,19.51387257,17.17972799,4.426705467
V474,22.78100178,172.3191329,10.67574929,15.83935008,52.5813076,17.11545022,7.997043012,12.48411818,15.12497997,11.77647197,20.95409343,9.072185537
V475,11.2260615,2.897525247,20.83824673,2.573678068,6.436747147,9.088324628,2.905556135,1.879122673,2.103825672,26.73670944,16.61256837,6.963447341
V476,5.624457405,3.135967551,14.96934211,3.415305839,1.178376922,11.25954139,4.188518233,5.587010772,11.30931346,23.07332828,10.049326,3.441280654
V477,15.48518712,15.55278464,15.9586159,7.816709445,60.8224412,21.24557416,8.275377292,33.58179712,38.85330664,13.38308481,18.52290738,13.96092513
V478,2.621870254,110.5548145,8.121637849,36.42442247,6.251402637,10.29398976,3.119147711,9.927345283,17.16541292,12.71341523,12.66215528,12.64876199
V479,236.9832043,28.81631368,6.41399238,5.914458358,152.3987131,20.26892932,20.33201405,17.65980818,89.96752584,49.1823559,57.18637923,4.756240219
V480,7.393083946,4.656944148,17.35734712,4.021846604,14.99962887,6.251993917,20.5608804,5.958208742,11.1384505,5.963258434,17.42661035,4.452564223
V481,10.81012601,1.519397821,20.1451409,17.23826188,10.5995827,5.968979085,8.107861019,5.390944396,14.16535996,6.418924829,8.628479896,16.15716704
V482,504.1295533,69.31742969,7.632015709,36.01603999,227.9123782,40.61381471,6.254379368,35.19516699,328.5251389,115.8182652,17.41188504,16.18274379
V483,152.9333416,257.9173999,83.7148038,142.5920582,733.1037397,38.51833371,25.12851134,81.23454985,160.6067166,6.214856622,269.7405421,702.7729113
V484,0.874001219,38.98984962,15.19809765,21.52277584,8.221865311,13.28899773,6.24987142,2.21108303,19.38264525,3.555356196,5.496704326,3.994988438
V485,226.8146009,4.7347561,19.89271452,6.749833917,139.2080423,43.57182916,22.05994898,43.64104323,20.25061645,4.622838745,22.88343134,4.781695876
V486,1129.545361,20.78289457,10.00946226,34.86418684,371.3202917,36.09787072,89.32397564,53.02779505,170.6975152,0.901883297,102.8075091,130.4118245
V487,425.3031255,14.10774633,3.351798123,26.63712576,81.92281018,26.55047136,1.362533818,32.90468411,217.6217352,136.1827089,21.74135381,62.19949756
V488,55.65533239,41.18001294,27.13615182,28.51566513,28.30467331,5.470453886,28.98382748,28.8138807,28.20770955,57.14579428,7.121015536,10.61856908
V489,130.1994488,30.54414494,27.75372959,34.93462776,6.84803365,5.759647013,23.80103231,27.93866477,271.0087284,56.81523791,14.87300261,9.207811479
V490,22.41058146,294.163339,19.7632844,78.53015408,3.241824283,24.04637522,4.126508473,2.252649493,5.294834435,35.4649909,6.291313926,11.45243746
V491,2.213848706,5.521091748,27.33961457,9.423989876,33.79931562,60.37024817,25.55730388,27.92400135,17.09985654,32.53867155,5.867587903,7.793870093
V492,113.7326984,6.062100447,28.56030761,16.0594955,122.2403182,22.68798783,5.922635569,5.106303386,143.9940961,9.305729962,11.0996503,46.26217852
V493,8.499587089,16.28415381,28.0558961,16.46659336,58.37833466,18.63030322,22.09725961,19.73225341,6.691198787,3.975529892,59.84346057,86.34965789
V494,615.9185354,130.2556617,36.5341548,35.3364096,11.86464091,12.9841261,12.67520275,57.96053289,84.58461094,4.476886902,120.0803963,83.29936201
V495,5.083048667,5.06398135,12.934041,9.37498963,5.914598213,12.05733979,12.88089498,14.13981914,23.47437482,4.767689256,11.84233583,15.06480219
V496,241.7162565,356.0679191,43.65095145,76.29100051,167.8485423,3.112000778,70.46924416,96.50605672,1185.561292,4.982167493,8.840774529,19.71077282
V497,242.0642415,17.95808869,5.572102206,28.06678876,106.7515856,23.82872655,106.5964539,9.628011404,372.6844652,4.179648625,18.34540371,22.89700613
V498,1.57384147,204.5513664,13.32426878,140.1126669,66.19675725,68.31885872,6.058821217,53.91825799,7.158320321,16.33059799,3.473204113,22.21053168
V499,35.67995786,4.057126216,12.96028097,9.252552729,14.40886607,37.88330582,28.18776998,35.62107494,16.54600083,44.69785979,10.5516261,4.137567389
V500,4.445015477,9.62243319,22.22364867,8.21483139,17.00543099,21.98765518,3.238354248,20.50746499,57.84070383,4.772729273,7.440314293,4.690039842
V501,55.39432824,226.3322281,10.56651477,37.41806566,24.79375474,0.753937914,7.169540805,11.01096121,17.01664921,6.507457856,20.06567357,11.54563689
V502,5.07896115,1.428263326,12.33492083,3.188109021,1.525360558,10.40357506,7.36126075,8.069977514,5.147356387,18.76556009,11.71521523,11.48351924
V503,316.0318737,17.02048673,30.55671146,39.42314476,33.02338486,1.231941861,4.300799796,38.77626636,220.5918715,30.3647171,9.010481709,9.514514088
V504,7.733026319,3.684788245,32.97481845,3.516319375,8.894882049,12.36182966,7.025678544,5.230529167,10.42141897,29.25191696,23.20404559,4.083837538
V505,113.3072968,21.17353759,39.97628879,19.02933648,87.66243498,3.276956796,158.9973215,105.1095855,7.873052918,146.3774092,37.97541389,267.000941
V506,312.7817936,93.02087154,16.02704384,16.30938477,114.495224,7.484030344,5.195075208,12.4195686,181.9937204,55.54353034,124.6669878,27.74149802
V507,121.917205,1014.160415,24.47793833,64.25682283,64.63290246,26.52344436,20.47110062,2.49855655,7.325828147,3.422892484,1.338043084,239.7080711
V508,1.274036537,2560.012824,0.327698594,1946.126706,3.339642322,27.0749109,6.707903748,14.15713025,23.31259361,6.379149904,21.08110918,4.753241557
V509,572.9292004,46.01186456,17.08228316,25.63514876,34.77929911,25.8267386,102.6987068,3.750095339,101.3857083,59.25373505,6.317662948,7.49064806
V510,6.587916513,0.9659398,8.567643802,20.01912952,4.549579718,14.53769648,5.976486336,61.65425054,4.980427577,18.78443477,7.392788786,5.081909868
V511,3.431954152,10.54809757,11.27217471,11.97444848,9.775359882,11.44218445,9.744580856,8.694886581,5.997980522,6.360941575,7.760067757,4.788029823
V512,14.65865036,4.545722268,7.201143862,3.037590874,6.42407351,11.13439743,5.868811982,25.61821945,44.71903741,3.618846732,6.35911634,2.555380723
V513,73.90266596,32.84011748,29.82167324,28.0024408,9.88110396,11.09944983,18.65117708,52.88835432,39.79063126,6.032680837,60.68885169,16.42854669
V514,4.15226724,3.648165855,22.46491402,11.54979387,1.761953398,27.55657464,4.195819687,17.04407755,19.3761894,2.799272348,12.16094327,4.296148851
V515,33.12015491,13.66391867,19.58776485,5.100583257,2.674592288,64.59890807,6.997426376,23.99880875,25.0026258,6.548283192,2.828568262,6.722614791
V516,24.04452706,3.98129296,17.60034041,20.24383449,6.774661343,39.15609603,3.645786117,10.00103964,8.208545886,3.525411336,3.711722999,5.676786383
V517,2.277085537,3.735261822,14.43326466,4.630636836,6.659434368,10.53313322,6.167198515,7.723837742,1.850579403,1.664738686,5.275133552,7.26992843
V518,41.1235233,26.80860272,24.30965321,12.87262231,14.60127135,22.83762477,11.8039429,24.92791857,7.506096006,7.271498424,4.706941362,19.26014476
V519,958.8049264,229.678728,90.60292541,85.99544583,215.8389008,12.07867216,6.150233426,13.75033064,736.6377914,3.594477568,18.86208624,216.5174861
V520,11.03835381,6.199839571,23.17411315,1.649851785,5.398802959,13.85606378,23.73535258,2.531943607,19.09543613,8.478236417,6.015055497,16.51965115
V521,5.733956207,3.652891108,9.788475284,19.52327819,1.793095465,12.50266781,6.082169265,8.181317501,4.074536851,4.170533355,9.970586225,2.172579736
V522,3.774713449,2.620026647,34.34556102,8.237327079,128.1238182,8.602214499,3.809357025,17.24261799,54.17733037,3.555372799,28.9830692,34.10888916
V523,30.3303038,122.1017461,30.20221804,2.458761886,2.681660466,11.1305141,11.6245876,6.092297651,40.13524567,43.74139273,5.307905862,4.924754383
V524,17.02486852,1.350407439,11.65129035,2.14757672,1.48247642,22.93429218,7.041597516,2.309185613,8.003464413,10.7805961,5.156304189,3.157246097
V525,16.76782978,1.068596939,14.17692129,2.849882745,5.480413453,17.95000915,2.266466411,5.437688733,1.735788027,2.511895378,3.879538022,6.263301208
V526,9.935217101,55.50390987,56.84069789,6.913375424,141.156575,0.490094629,67.82736282,12.62007409,28.70524382,32.33579864,7.028299904,172.6516909
V527,834.3538555,46.34102517,11.30265339,9.827694443,158.5483633,37.21453371,8.689459978,5.176374581,16.75753608,192.5013205,65.15795753,4.491784712
V528,20.74104397,2.285265345,14.15879816,2.389320787,1.95275212,9.642704499,6.383521667,4.985958479,2.866595409,18.08196742,18.37309094,4.064544751
V529,2.850682489,1.469507571,10.50809648,1.386600831,7.682821637,6.36243384,22.38975607,6.137472511,2.027679604,5.57961042,5.785118711,6.266449551
V530,11.59876123,8.449091878,16.8221862,2.976187692,6.392217166,7.583450187,13.52260608,4.842958228,5.419660716,8.877071082,4.076274153,5.879156975
V531,3.283485641,1.278165007,21.66868631,2.569908256,1.247574905,7.569655827,3.802645252,2.508077957,14.63145633,7.723434333,2.632127122,9.733227234
V532,51.09479633,9.914701898,3.389953727,9.515192012,8.739518563,33.42456754,2.943193023,27.01801666,41.80704351,2.562586814,16.56176911,14.92868109
V533,19.50390508,6.821019003,23.95808984,5.926829163,15.49815858,17.84537505,5.962423098,11.51289083,5.055450639,24.80650296,25.04188906,8.153148238
V534,422.4417187,95.60866922,19.28689821,5.932408628,2.549626184,21.15453294,10.95258869,18.04941894,129.8536501,58.24081278,34.13491442,6.578786767
V535,8.181645871,2.785275806,12.96314941,9.704111112,4.859218429,9.526680567,4.40910473,6.446201948,4.84583358,5.247053249,3.246764787,8.611588805
V536,11.5985528,1.24559153,12.86876077,4.109381709,1.7780654,9.902973958,2.88722322,1.596859267,4.236304663,5.048406142,10.5728436,6.750418068
V537,343.0374188,18.3437325,2.414882743,8.344201414,114.8237262,22.59211452,14.38206507,4.991606118,115.8753482,5.965867953,23.02075367,3.250928415
V538,6.697637718,2.380176702,12.21539548,1.882652516,1.51364101,10.83417173,3.171553921,14.05927642,9.819192186,37.38504115,24.70907833,2.404967681
V539,347.0292928,16.22789359,8.420316967,8.363157745,151.7719833,31.97599839,39.91884361,42.80116411,3.573696346,4.933972783,53.63228294,63.74976928
V540,4.534957429,99.34810662,6.13099108,83.912143,3.846978224,13.02538128,2.193187368,3.268915068,7.30115239,2.94123016,13.54068362,10.7410358
V541,2.846279805,35.25288811,20.88087268,9.239870534,16.60343864,32.68388081,5.584511641,22.8450049,10.54819002,50.88797393,33.8735107,29.7185179
V542,19.32692049,3.61634265,21.68021855,1.151083976,11.8675023,14.27994582,6.866020702,3.844545222,5.904374458,1.96261663,4.413771236,6.280513249
V543,22.99560834,19.65770985,15.63199088,10.35859542,20.16197904,71.08243057,293.2896035,1.072421269,46.83881853,1644.587011,14.510805,44.88638805
V544,26.59692477,4.505767286,22.8236425,8.223960988,13.84300294,21.34827595,14.19719785,45.5032625,13.60751891,19.34089264,17.89281954,7.34564094
V545,4.566917103,0.944426949,9.375308214,1.333714425,6.141370583,13.05145345,17.76326025,7.468963085,3.614392497,10.21643179,11.0257105,5.451648636
V546,13.6901319,2.665384467,9.003133641,1.225353065,5.575304963,25.98468661,13.0786272,17.9391893,10.3625108,2.229474925,5.434770922,5.734714394
V547,213.9499264,62.31716009,9.579291469,0.94840731,57.776703,9.286188101,6.511395912,13.43242451,53.04875287,9.044544586,4.311597309,2.537622091
V548,188.5425082,68.80101963,5.373793402,0.977910653,136.334284,13.00758189,3.468396235,25.91924392,196.6474583,29.84790612,41.96955022,10.14461571
V549,30.9442669,29.17194458,19.66741837,18.41403061,2.072815761,35.23814827,13.57342368,22.14491224,37.40379957,6.593610904,17.06750488,4.375811529
V550,10.18819391,2.611800909,18.26900673,3.0313477,4.675324514,17.64764431,2.676688716,11.89276876,8.234415747,8.673149753,4.142396648,23.53164408
V551,15.35458767,2.439699903,12.56760336,5.848685626,2.207367838,15.1034311,19.63351902,2.438320882,4.712734755,8.865713487,37.70892244,3.402606599
V552,7.791847686,127.3110585,17.99330895,87.38302413,8.169690291,13.29618143,7.469267024,12.34347796,27.53540504,18.39378262,2.079478976,8.036978301
V553,7.973510652,2.677733791,20.68094179,8.443999974,7.180144241,16.00596611,6.011595598,7.713630464,6.304521939,7.630990589,32.52580621,8.394955384
V554,68.0408102,71.3255541,20.09810908,36.28148172,36.39829922,33.80998414,6.07929687,23.58721434,10.28677157,14.93378699,29.1522307,7.174990056
V555,4.802791868,1.75194938,18.27973825,6.909888756,0.691792389,20.04343946,1.315760544,20.36151768,10.16547697,5.187297487,28.46685332,3.858124285
V556,8.168891385,10.47277206,32.64003555,2.902188291,11.82788695,12.02322093,40.44560136,5.717675776,27.51611193,25.46446346,45.76540185,43.21008353
V557,21.93315555,0.843679428,17.15322964,0.90608699,3.984075738,9.885417964,6.297618874,12.37200235,3.977244774,24.27550439,28.83964661,3.995743659
V558,2.059852382,0.682643093,4.11068672,0.402720554,1.16343025,1.684791396,13.44962353,5.964915007,1.683918348,1.746771836,8.036823603,2.584050667
V559,14.65575587,16.57639547,29.98042513,18.11271203,13.96786503,5.729756217,23.7443358,0.798464921,14.03889636,37.97059306,47.3932011,6.920099366
V560,15.59628658,1.748325475,27.92884928,1.10228927,4.6149735,4.744585984,14.69472072,3.29453706,9.893962212,22.04016948,8.329493273,13.84661961